1043,4,4
1044,4,4
1045,4,4
1046,4,4
1047,4,4
1048,4,4
1049,3,3
1050,15,15
1051,15,15
1052,15,15
1053,15,15
1054,15,15
1055,15,15
1056,15,15
1057,15,15
1058,15,15
1059,15,15
1060,3,3
1061,3,3
1062,3,3
1063,2,14
1064,2,2
1065,2,2
1066,2,2
1067,2,2
1068,2,2
1069,2,2
1070,2,2
1071,2,2
1072,2,2
1073,2,2
1074,2,2
1075,2,2
1076,2,2
1077,2,2
1078,2,2
1079,2,2
1080,2,2
1081,2,2
1082,2,2
1083,2,2
1084,2,2
1085,2,2
1086,2,2
1087,2,2
1088,2,2
1089,2,2
1090,2,2
1091,2,2
1092,2,4
1093,2,2
1094,2,2
1095,9,9
1096,9,9
1097,9,9
1098,9,4
1099,9,4
1100,9,9
1101,9,9
1102,9,9
1103,9,9
1104,9,9
1105,9,9
1106,9,9
1107,9,9
1108,9,9
1109,9,12
1110,9,9
1111,9,9
1112,9,9
1113,9,9
1114,9,9
1115,9,9
1116,9,9
1117,9,9
1118,9,9
1119,9,9
1120,9,9
1121,9,9
1122,9,9
1123,9,9
1124,9,9
1125,9,9
1126,9,9
1127,9,9
1128,9,9
1129,9,9
1130,9,9
1131,9,9
1132,9,9
1133,9,9
1134,9,9
1135,9,9
1136,9,4
1137,9,9
1138,9,9
1139,9,9
1140,9,9
1141,9,9
1142,9,9
1143,9,9
1144,9,9
1145,9,9
1146,9,4
1147,9,9
1148,9,9
1149,9,4
1150,9,10
1151,9,9
1152,9,9
1153,9,9
1154,9,4
1155,9,9
1156,9,9
1157,9,9
1158,9,9
1159,9,9
1160,9,9
1161,9,9
1162,9,9
1163,14,14
1164,10,10
1165,10,10
1166,10,10
1167,10,10
1168,10,5
1169,10,10
1170,10,10
1171,10,10
1172,10,10
1173,10,10
1174,10,4
1175,10,10
1176,10,10
1177,10,10
1178,10,10
1179,10,10
1180,10,10
1181,10,10
1182,10,10
1183,10,4
1184,10,10
1185,10,10
1186,10,10
1187,10,10
1188,10,10
1189,10,10
1190,10,10
1191,10,10
1192,10,10
1193,10,10
1194,10,10
1195,10,10
1196,10,10
1197,10,10
1198,10,10
1199,10,10
1200,10,10
1201,10,4
1202,10,10
1203,10,10
1204,10,10
1205,10,10
1206,10,10
1207,10,10
1208,10,4
1209,14,14
1210,5,5
1211,5,5
1212,5,5
1213,5,5
1214,5,5
1215,5,5
1216,5,5
1217,5,5
1218,5,5
1219,5,5
1220,5,5
1221,5,5
1222,5,5
1223,5,5
1224,5,5
1225,5,5
1226,5,5
1227,5,5
1228,5,5
1229,5,5
1230,5,5
1231,5,5
1232,5,5
1233,5,5
1234,5,5
1235,5,5
1236,5,5
1237,5,5
1238,5,5
1239,5,5
1240,5,5
1241,3,3
1242,3,12
1243,10,10
1244,10,10
1245,10,10
1246,10,10
1247,10,10
1248,10,10
1249,10,10
1250,10,10
1251,10,10
1252,10,10
1253,10,10
1254,10,10
1255,10,10
1256,10,10
1257,10,10
1258,10,10
1259,10,10
1260,10,10
1261,10,10
1262,10,4
1263,10,10
1264,10,10
1265,10,10
1266,5,5
1267,5,4
1268,7,7
1269,7,7
1270,3,12
1271,8,8
1272,8,8
1273,8,8
1274,2,11
1275,2,2
1276,2,2
1277,2,2
1278,2,2
1279,2,2
1280,2,2
1281,15,15
1282,0,0
1283,0,0
1284,0,0
1285,0,0
1286,0,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,0,0
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,0,0
1298,0,0
1299,0,0
1300,0,0
1301,0,0
1302,0,0
1303,0,0
1304,0,11
1305,0,0
1306,0,0
1307,0,0
1308,0,0
1309,0,1
1310,0,0
1311,0,0
1312,0,11
1313,0,0
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,11
1333,0,0
1334,0,11
1335,0,0
1336,0,0
1337,0,0
1338,0,11
1339,0,11
1340,0,0
1341,0,0
1342,0,0
1343,0,11
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,4
1350,0,11
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,11
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,11
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,0
1379,0,0
1380,0,0
1381,0,0
1382,0,0
1383,0,0
1384,0,0
1385,0,0
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0,0
1400,0,11
1401,0,0
1402,0,0
1403,0,0
1404,0,0
1405,0,0
1406,0,0
1407,0,0
1408,0,0
1409,0,0
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,4
1415,0,0
1416,0,0
1417,0,0
1418,0,0
1419,0,0
1420,0,0
1421,0,0
1422,0,0
1423,0,0
1424,0,0
1425,0,0
1426,0,0
1427,0,0
1428,0,0
1429,0,0
1430,0,0
1431,0,0
1432,0,0
1433,0,0
1434,0,0
1435,0,0
1436,0,11
1437,0,0
1438,0,0
1439,0,11
1440,0,11
1441,0,0
1442,0,0
1443,0,0
1444,0,11
1445,0,0
1446,0,11
1447,0,0
1448,0,0
1449,0,0
1450,0,4
1451,0,0
1452,0,0
1453,0,0
1454,0,0
1455,0,0
1456,0,0
1457,0,0
1458,0,0
1459,0,0
1460,0,0
1461,0,11
1462,2,2
1463,2,2
1464,2,2
1465,2,2
1466,2,2
1467,2,2
1468,2,2
1469,2,2
1470,2,2
1471,2,2
1472,2,2
1473,2,2
1474,2,2
1475,2,4
1476,14,14
1477,14,4
1478,14,4
1479,14,14
1480,8,8
1481,8,8
1482,14,4
1483,14,10
1484,14,4
1485,14,14
1486,14,4
1487,14,13
1488,14,4
1489,14,14
1490,14,14
1491,14,11
1492,14,14
1493,5,4
1494,5,4
1495,5,4
1496,5,4
1497,5,5
1498,5,4
1499,14,14
1500,14,14
1501,5,5
1502,5,5
1503,5,4
1504,5,4
1505,5,5
1506,5,4
1507,5,5
1508,5,4
1509,5,4
1510,5,4
1511,5,5
1512,5,5
1513,5,5
1514,5,4
1515,5,5
1516,5,4
